Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,Targa,Via Alessandro Manzoni,45.4723891,9.1953639,50,49,0.33
0,Targa,Via Palestro,45.4718413,9.2024356,50,59,0.61
0,Targa,Corso Venezia,45.4683513,9.1988528,50,54,0.48
1,Targa,"Corso Venezia, 15, 20121 Milano, Italy",45.4683513,9.1988528,50,21,0
1,Targa,Corso Monforte,45.4668071,9.1977978,90,92,0.19
1,Targa,Corso Giacomo Matteotti,45.466919,9.1951704,50,57,0.2
1,Targa,Via S. Pietro All'Orto,45.4678696,9.1948085,50,49,0.11
1,Targa,Via Pietro Verri,45.4681748,9.1953271,50,57,0.05
1,Targa,Via Monte Napoleone,45.4679074,9.1956418,50,57,0.04
2,Targa,"Via Monte Napoleone, 8, 20121 Milano, Italy",45.4679074,9.1956418,50,45,0
2,Targa,Via Baguttino,45.4668559,9.1968039,50,40,0.15
2,Targa,Piazza S. Babila,45.4668071,9.1977978,90,98,0.08
2,Targa,Corso Venezia,45.4687976,9.1992396,130,128,0.25
2,Targa,Via Senato,45.4722757,9.1952014,130,132,0.5
2,Targa,Via Fatebenefratelli,45.4729602,9.1879209,130,123,0.59
2,Targa,Via Pontaccio,45.4720908,9.1839051,90,87,0.33
2,Targa,Via Mercato,45.4701887,9.1848271,50,49,0.23
2,Targa,Via Ponte Vetero,45.4689505,9.1853539,50,48,0.14
2,Targa,Via Broletto,45.4673346,9.1857852,50,57,0.18
2,Targa,Via dei Bossi,45.4674269,9.1861416,50,46,0.03
3,Targa,"Via dei Bossi, 5, 20121 Milano, Italy",45.4674269,9.1861416,50,29,0
3,Targa,Via dei Bossi,45.4674269,9.1861416,50,43,0.0
4,Targa,"Via dei Bossi, 5, 20121 Milano, Italy",45.4674269,9.1861416,50,35,0
4,Targa,Via Clerici,45.4675806,9.1867347,90,99,0.05
4,Targa,Via Clerici,45.4663007,9.1877582,90,97,0.16
4,Targa,Via S. Dalmazio,45.467187,9.188954,90,92,0.14
4,Targa,Largo Antonio Ghiringhelli,45.4669622,9.1893594,130,139,0.04
4,Targa,Piazza della Scala,45.4674588,9.1900112,90,85,0.07
4,Targa,Via Alessandro Manzoni,45.4723891,9.1953639,50,58,0.69
4,Targa,Via Palestro,45.4718413,9.2024356,90,82,0.61
4,Targa,Corso Venezia,45.4706215,9.2010583,130,120,0.17
4,Targa,Via Gabrio Serbelloni,45.4690904,9.2021458,90,98,0.19
4,Targa,Via Mozart,45.4693869,9.2039449,90,91,0.14
4,Targa,Via Vivaio,45.4675633,9.2045413,50,40,0.21
4,Targa,Corso Monforte,45.4667857,9.1990612,50,50,0.44
4,Targa,Via Cino del Duca,45.4657696,9.199331,90,86,0.12
4,Targa,Via Borgogna,45.46581,9.1985004,50,44,0.07
4,Targa,Largo Arturo Toscanini,45.4658486,9.1976273,50,46,0.07
4,Targa,Corso Europa,45.4636145,9.1958035,50,53,0.29
4,Targa,Largo dei Bersaglieri,45.4630655,9.194874,90,95,0.1
4,Targa,Piazza Fontana,45.4635019,9.1941136,90,91,0.08
4,Targa,Piazza Fontana,45.4634792,9.1936331,50,40,0.05
4,Targa,Piazza Fontana,45.4639437,9.193596,50,46,0.05
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,EE561UQ,"Corso Venezia, 15, 20121 Milano, Italy",45.4683513,9.1988528,50,20,0
0,EE561UQ,Via della Spiga,45.4706215,9.2010583,50,43,0.31
0,EE561UQ,Via Gabrio Serbelloni,45.4701835,9.201619,50,52,0.07
0,EE561UQ,Via Cappuccini,45.4706187,9.2053914,50,58,0.3
0,EE561UQ,Viale Luigi Majno,45.4679042,9.2057157,50,43,0.3
0,EE561UQ,Viale Bianca Maria,45.4626628,9.2065323,90,80,0.59
0,EE561UQ,Piazza Cinque Giornate,45.461855,9.206676,90,88,0.09
0,EE561UQ,Viale Regina Margherita,45.4574338,9.2044867,90,83,0.53
0,EE561UQ,Viale Emilio Caldara,45.4524748,9.2018663,130,123,0.59
0,EE561UQ,Corso di Porta Romana,45.4604349,9.1885149,90,99,1.37
0,EE561UQ,Piazza Giuseppe Missori,45.4611221,9.1883402,130,138,0.08
0,EE561UQ,Via Alberico Albricci,45.4606757,9.1908889,90,99,0.2
0,EE561UQ,Via Larga,45.4628686,9.1950435,50,58,0.41
0,EE561UQ,Via Verziere,45.4629282,9.1954673,50,55,0.03
1,EE561UQ,"Via Verziere, 2, 20122 Milano, Italy",45.4629282,9.1954673,50,14,0
1,EE561UQ,Via Carlo Giuseppe Merlo,45.4629272,9.1970411,50,51,0.12
1,EE561UQ,Largo Augusto,45.4634153,9.1979222,50,59,0.09
1,EE561UQ,Largo Augusto,45.4631785,9.1971317,90,87,0.09
1,EE561UQ,Via Verziere,45.4629669,9.1949855,130,120,0.17
1,EE561UQ,Via Larga,45.4625308,9.1938721,90,93,0.1
1,EE561UQ,Via S. Clemente,45.4630689,9.1936733,130,133,0.07
1,EE561UQ,Via delle Ore,45.4626727,9.1923497,90,86,0.12
1,EE561UQ,Via Palazzo Reale,45.4622971,9.1926304,50,46,0.05
2,EE561UQ,"Via Palazzo Reale, 5, 20122 Milano, Italy",45.4622971,9.1926304,50,49,0
2,EE561UQ,Via Larga,45.4619937,9.192857,50,52,0.04
2,EE561UQ,Via Larga,45.4607712,9.1909982,90,99,0.2
2,EE561UQ,Via Alberico Albricci,45.4605652,9.1908427,50,55,0.03
2,EE561UQ,Piazza Velasca,45.4597857,9.1897773,50,48,0.12
2,EE561UQ,Corso di Porta Romana,45.4576026,9.193402,90,96,0.37
2,EE561UQ,Via Francesco Sforza,45.4632066,9.1987455,50,41,0.75
2,EE561UQ,Via Uberto Visconti di Modrone,45.4669948,9.2005457,50,40,0.46
2,EE561UQ,Corso Monforte,45.4668071,9.1977978,90,92,0.22
2,EE561UQ,Corso Giacomo Matteotti,45.4669519,9.1937582,130,129,0.32
2,EE561UQ,Piazza Filippo Meda,45.4667327,9.1928391,130,123,0.08
2,EE561UQ,Via S. Paolo,45.4654893,9.1936174,90,89,0.15
2,EE561UQ,Via Agnello,45.4661243,9.1916334,50,58,0.2
2,EE561UQ,Via Ragazzi del '99,45.4658637,9.1912943,50,52,0.04
3,EE561UQ,"Via S. Raffaele, 3, 20121 Milano, Italy",45.4658637,9.1912943,50,48,0
3,EE561UQ,Via Agnello,45.4661243,9.1916334,50,45,0.04
3,EE561UQ,Via Ulrico Hoepli,45.4666313,9.192872,90,99,0.14
3,EE561UQ,Via S. Paolo,45.4667327,9.1928391,90,86,0.01
3,EE561UQ,Piazza Filippo Meda,45.4669519,9.1937582,90,94,0.08
3,EE561UQ,Corso Giacomo Matteotti,45.466919,9.1951704,130,121,0.11
3,EE561UQ,Via S. Pietro All'Orto,45.4678696,9.1948085,130,125,0.11
3,EE561UQ,Via Pietro Verri,45.4681748,9.1953271,90,82,0.05
3,EE561UQ,Via Sant'Andrea,45.4697956,9.1982061,130,120,0.29
3,EE561UQ,Via Senato,45.4722757,9.1952014,130,137,0.36
3,EE561UQ,Via Fatebenefratelli,45.4729602,9.1879209,90,91,0.59
3,EE561UQ,Via Pontaccio,45.4720908,9.1839051,50,59,0.33
3,EE561UQ,Via Tivoli,45.4717748,9.182273,50,40,0.13
3,EE561UQ,Foro Buonaparte,45.4684627,9.1825364,50,53,0.41
3,EE561UQ,Via Manfredo Camperio,45.4670663,9.1828814,50,45,0.24
4,EE561UQ,"Via Manfredo Camperio, 12, 20123 Milano, Italy",45.4670663,9.1828814,50,26,0
4,EE561UQ,Via Giorgio Giulini,45.4658439,9.1836584,90,94,0.15
4,EE561UQ,Via Meravigli,45.4656605,9.1804013,50,41,0.26
4,EE561UQ,Via S. Giovanni sul Muro,45.4667863,9.1813366,50,56,0.14
4,EE561UQ,Vicolo S. Giovanni Sul Muro,45.4664263,9.182204,50,46,0.09
4,EE561UQ,Via Porlezza,45.4671337,9.182482,50,44,0.09
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,DQ070IG,"Piazza Sant'Alessandro, 3, 20123 Milano, Italy",45.4607023,9.1863558,50,17,0
0,DQ070IG,Via della Palla,45.4612204,9.1864281,90,99,0.06
0,DQ070IG,Via Lupetta,45.4617521,9.186537,130,125,0.06
0,DQ070IG,Via degli Arcimboldi,45.4620434,9.1874254,90,85,0.08
0,DQ070IG,Via dell'Unione,45.4614195,9.1877434,50,52,0.07
0,DQ070IG,Piazza Giuseppe Missori,45.4609126,9.1880738,50,55,0.06
1,DQ070IG,"Piazza Giuseppe Missori, Milano, Italy",45.4609126,9.1880738,50,12,0
1,DQ070IG,Via Zebedia,45.460489,9.1882838,50,42,0.05
1,DQ070IG,Corso Italia,45.4560254,9.1873985,90,86,0.5
1,DQ070IG,Via Santa Sofia,45.4576026,9.193402,130,126,0.51
1,DQ070IG,Via Francesco Sforza,45.4632066,9.1987455,130,139,0.75
1,DQ070IG,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,87,0.46
1,DQ070IG,Via S. Damiano,45.4687976,9.1992396,130,122,0.23
1,DQ070IG,Via Senato,45.4722757,9.1952014,90,86,0.5
1,DQ070IG,Via Fatebenefratelli,45.4729602,9.1879209,130,124,0.59
1,DQ070IG,Via Pontaccio,45.4720908,9.1839051,130,133,0.33
1,DQ070IG,Via Tivoli,45.4717748,9.182273,130,120,0.13
1,DQ070IG,Foro Buonaparte,45.4684627,9.1825364,90,81,0.41
1,DQ070IG,Via Manfredo Camperio,45.4670663,9.1828814,50,45,0.24
2,DQ070IG,"Via Manfredo Camperio, 12, 20123 Milano, Italy",45.4670663,9.1828814,50,2,0
2,DQ070IG,Via Giorgio Giulini,45.4658439,9.1836584,50,41,0.15
2,DQ070IG,Via Meravigli,45.4656605,9.1804013,50,46,0.26
2,DQ070IG,Corso Magenta,45.4659213,9.1756616,50,55,0.38
2,DQ070IG,Via Giosuè Carducci,45.4678776,9.1768556,90,89,0.24
2,DQ070IG,Piazzale Luigi Cadorna,45.4679104,9.1773343,50,56,0.04
2,DQ070IG,Piazzale Luigi Cadorna,45.4682641,9.1775069,90,80,0.05
2,DQ070IG,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,40,0.09
2,DQ070IG,Via Giosuè Carducci,45.4614926,9.1734501,50,50,0.78
2,DQ070IG,Via Edmondo de Amicis,45.4587903,9.1778164,90,97,0.46
2,DQ070IG,Via Cesare Correnti,45.4601241,9.1810036,50,47,0.29
2,DQ070IG,Via Torino,45.4623097,9.1865571,50,46,0.52
3,DQ070IG,"Via Torino, 23, 20123 Milano, Italy",45.4623097,9.1865571,50,41,0
3,DQ070IG,Via Torino,45.4623097,9.1865571,50,56,0.0
4,DQ070IG,"Via Torino, 23, 20123 Milano, Italy",45.4623097,9.1865571,50,26,0
4,DQ070IG,Via dell'Unione,45.4637355,9.188277,90,83,0.21
4,DQ070IG,Piazza del Duomo,45.4647005,9.1885516,50,59,0.14
4,DQ070IG,Via Giuseppe Mengoni,45.4660339,9.1884904,90,95,0.15
4,DQ070IG,Via Santa Margherita,45.4669622,9.1893594,90,89,0.12
4,DQ070IG,Piazza della Scala,45.4674588,9.1900112,130,120,0.07
4,DQ070IG,Via Alessandro Manzoni,45.4722757,9.1952014,130,124,0.67
4,DQ070IG,Via Fatebenefratelli,45.4729602,9.1879209,130,124,0.59
4,DQ070IG,Via Pontaccio,45.4720908,9.1839051,130,138,0.33
4,DQ070IG,Via Mercato,45.4701887,9.1848271,90,82,0.23
4,DQ070IG,Via Ponte Vetero,45.4689505,9.1853539,50,43,0.14
4,DQ070IG,Via dell'Orso,45.4690786,9.186877,50,52,0.12
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,EE223QC,"Largo Augusto, 10, 20122 Milano, Italy",45.4631924,9.1976719,50,4,0
0,EE223QC,Largo Augusto,45.4634153,9.1979222,50,44,0.03
0,EE223QC,Largo Augusto,45.4631785,9.1971317,50,54,0.09
0,EE223QC,Via Verziere,45.4629669,9.1949855,50,51,0.17
0,EE223QC,Via Larga,45.4607712,9.1909982,50,46,0.4
0,EE223QC,Via Alberico Albricci,45.4610617,9.1894791,50,54,0.12
1,EE223QC,"Via Alberico Albricci, 3, 20122 Milano, Italy",45.4610617,9.1894791,50,15,0
1,EE223QC,Via Maurizio Gonzaga,45.4613035,9.1887147,90,95,0.07
1,EE223QC,Via Maurizio Gonzaga,45.4612105,9.1884206,50,45,0.03
1,EE223QC,Via Giuseppe Mazzini,45.4611221,9.1883402,50,53,0.01
1,EE223QC,Piazza Giuseppe Missori,45.4604349,9.1885149,50,51,0.08
1,EE223QC,Corso di Porta Romana,45.4585082,9.1918751,90,88,0.34
1,EE223QC,Via Lentasio,45.4575097,9.1900583,50,51,0.19
1,EE223QC,Via Sant'Eufemia,45.4574924,9.189962,50,47,0.01
2,EE223QC,"Via Sant'Eufemia, 2, 20122 Milano, Italy",45.4574924,9.189962,50,44,0
2,EE223QC,Corso Italia,45.4573991,9.187553,90,80,0.19
2,EE223QC,Corso Italia,45.4560254,9.1873985,90,85,0.15
2,EE223QC,Via Santa Sofia,45.4576026,9.193402,90,99,0.51
2,EE223QC,Via Francesco Sforza,45.4632066,9.1987455,90,85,0.75
2,EE223QC,Via Uberto Visconti di Modrone,45.4669948,9.2005457,130,125,0.46
2,EE223QC,Corso Monforte,45.4668071,9.1977978,90,80,0.22
2,EE223QC,Corso Giacomo Matteotti,45.4669519,9.1937582,130,121,0.32
2,EE223QC,Piazza Filippo Meda,45.4667327,9.1928391,90,92,0.08
2,EE223QC,Via S. Paolo,45.4654893,9.1936174,50,44,0.15
2,EE223QC,Via Agnello,45.4657967,9.192143,50,46,0.14
3,EE223QC,"Via Santa Radegonda, 5, 20121 Milano, Italy",45.4657967,9.192143,50,28,0
3,EE223QC,Via Ulrico Hoepli,45.4659223,9.1919478,90,96,0.02
3,EE223QC,Via Ulrico Hoepli,45.4666313,9.192872,50,48,0.11
3,EE223QC,Via S. Paolo,45.4667327,9.1928391,90,84,0.01
3,EE223QC,Piazza Filippo Meda,45.4669519,9.1937582,50,58,0.08
3,EE223QC,Corso Giacomo Matteotti,45.466919,9.1951704,90,81,0.11
3,EE223QC,Via S. Pietro All'Orto,45.4678696,9.1948085,90,99,0.11
3,EE223QC,Via Pietro Verri,45.4681748,9.1953271,50,41,0.05
3,EE223QC,Via Sant'Andrea,45.4697956,9.1982061,50,57,0.29
3,EE223QC,Via Senato,45.4722757,9.1952014,90,96,0.36
3,EE223QC,Via Fatebenefratelli,45.4729602,9.1879209,90,88,0.59
3,EE223QC,Via Pontaccio,45.4720908,9.1839051,50,42,0.33
3,EE223QC,Via Tivoli,45.4717748,9.182273,90,97,0.13
3,EE223QC,Foro Buonaparte,45.4684627,9.1825364,50,42,0.41
3,EE223QC,Largo Cairoli,45.4679386,9.1781434,90,97,0.39
3,EE223QC,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,124,0.06
3,EE223QC,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,99,0.09
3,EE223QC,Via Giosuè Carducci,45.4614926,9.1734501,90,85,0.78
3,EE223QC,Via Edmondo de Amicis,45.4587903,9.1778164,50,56,0.46
3,EE223QC,Via Cesare Correnti,45.4601241,9.1810036,50,52,0.29
3,EE223QC,Via Torino,45.4631671,9.1875725,50,55,0.64
3,EE223QC,Via Spadari,45.4635764,9.1870511,50,53,0.06
4,EE223QC,"Via Spadari, 9, 20123 Milano, Italy",45.4635764,9.1870511,50,16,0
4,EE223QC,Via Victor Hugo,45.4640197,9.1865334,90,95,0.06
4,EE223QC,Via Cesare Cantù,45.4644653,9.1871285,130,132,0.07
4,EE223QC,Via Orefici,45.4636062,9.1884997,90,97,0.15
4,EE223QC,Piazza del Duomo,45.4647005,9.1885516,90,86,0.12
4,EE223QC,Via Giuseppe Mengoni,45.4660339,9.1884904,50,52,0.15
4,EE223QC,Via Santa Margherita,45.4669622,9.1893594,50,44,0.12
4,EE223QC,Piazza della Scala,45.4674588,9.1900112,50,47,0.07
4,EE223QC,Via Alessandro Manzoni,45.4697657,9.1924709,90,98,0.32
4,EE223QC,Via Bigli,45.4676971,9.1945357,90,94,0.29
4,EE223QC,Via Pietro Verri,45.4669519,9.1937582,50,45,0.11
4,EE223QC,Corso Giacomo Matteotti,45.4668949,9.1957932,50,54,0.16
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,EV866XW,"Via Alberico Albricci, 3, 20122 Milano, Italy",45.4610617,9.1894791,50,24,0
0,EV866XW,Via Maurizio Gonzaga,45.4613035,9.1887147,90,81,0.07
0,EV866XW,Via Maurizio Gonzaga,45.4612105,9.1884206,90,83,0.03
0,EV866XW,Via Giuseppe Mazzini,45.4611221,9.1883402,90,87,0.01
0,EV866XW,Piazza Giuseppe Missori,45.4605761,9.1883452,50,50,0.06
0,EV866XW,Corso Italia,45.4544659,9.1870954,50,50,0.69
0,EV866XW,Via S. Luca,45.4547028,9.184081,90,86,0.24
0,EV866XW,Via Calatafimi,45.4535518,9.1837515,130,127,0.14
0,EV866XW,Via Sambuco,45.4529391,9.1808227,130,133,0.24
0,EV866XW,Piazza XXIV Maggio,45.4530464,9.1792373,90,94,0.13
0,EV866XW,Viale Gabriele D'Annunzio,45.4540821,9.1759025,130,133,0.32
0,EV866XW,Via Gaetano Ronzoni,45.4548095,9.1769525,90,86,0.12
0,EV866XW,Via Conca del Naviglio,45.4557544,9.177781,130,135,0.17
0,EV866XW,Via Conca del Naviglio,45.4583114,9.178078,130,130,0.29
0,EV866XW,Corso Genova,45.458614,9.177585,130,123,0.05
0,EV866XW,Via Cesare Correnti,45.4590508,9.1782201,130,138,0.07
0,EV866XW,Via Caminadella,45.4595867,9.1776612,130,121,0.07
0,EV866XW,Via Orazio,45.4604294,9.1776322,130,127,0.1
0,EV866XW,Via Lanzone,45.4607204,9.1796254,90,88,0.16
0,EV866XW,Via Circo,45.4615711,9.1812449,130,124,0.19
0,EV866XW,Via Santa Marta,45.4624594,9.1835919,130,124,0.23
0,EV866XW,Via S. Maurilio,45.463135,9.1825505,90,99,0.11
0,EV866XW,Via Santa Maria Podone,45.4635676,9.1838367,50,45,0.12
0,EV866XW,Via Bocchetto,45.4641318,9.1845354,50,55,0.08
0,EV866XW,Via Moneta,45.4636607,9.1854812,90,91,0.09
0,EV866XW,Via dell'Ambrosiana,45.4629881,9.1846877,50,57,0.1
0,EV866XW,Via Zecca Vecchia,45.4625386,9.1844747,50,43,0.05
