Id_Itinerario,Data_It,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
3,2010/04/11,BT746ZV,Via Gabrio Serbelloni,45.4690904,9.2021458,50,41,0.19
3,2010/04/11,BT746ZV,Via Mozart,45.4693869,9.2039449,90,93,0.14
3,2010/04/11,BT746ZV,Via Vivaio,45.4675633,9.2045413,50,53,0.21
3,2010/04/11,BT746ZV,Corso Monforte,45.4671166,9.2017093,50,53,0.23
4,2010/04/20,BT746ZV,"Corso Monforte, 20122 Milano, Italy",45.4671166,9.2017093,50,8,0
4,2010/04/20,BT746ZV,Via S. Damiano,45.4668071,9.1977978,50,56,0.31
4,2010/04/20,BT746ZV,Corso Giacomo Matteotti,45.466919,9.1951704,90,80,0.2
4,2010/04/20,BT746ZV,Via S. Pietro All'Orto,45.4678696,9.1948085,90,89,0.11
4,2010/04/20,BT746ZV,Via Pietro Verri,45.4681748,9.1953271,50,57,0.05
4,2010/04/20,BT746ZV,Via Monte Napoleone,45.4690022,9.1943926,50,45,0.12
4,2010/04/20,BT746ZV,Via Gesù,45.4693857,9.1950161,50,52,0.07
5,2010/04/24,BT746ZV,"Via Gesù, 6, 20121 Milano, Italy",45.4693857,9.1950161,50,21,0
5,2010/04/24,BT746ZV,Via della Spiga,45.470363,9.1966091,90,97,0.17
5,2010/04/24,BT746ZV,Via della Spiga,45.4708146,9.1960759,50,50,0.07
5,2010/04/24,BT746ZV,Via Santo Spirito,45.4694179,9.1938481,90,99,0.23
5,2010/04/24,BT746ZV,Via Monte Napoleone,45.4700351,9.1927897,90,82,0.11
5,2010/04/24,BT746ZV,Via Alessandro Manzoni,45.4723891,9.1953639,130,130,0.33
5,2010/04/24,BT746ZV,Via Palestro,45.4718413,9.2024356,130,131,0.61
5,2010/04/24,BT746ZV,Corso Venezia,45.4706215,9.2010583,130,130,0.17
5,2010/04/24,BT746ZV,Via Gabrio Serbelloni,45.4690904,9.2021458,130,124,0.19
5,2010/04/24,BT746ZV,Via Mozart,45.4693869,9.2039449,130,132,0.14
5,2010/04/24,BT746ZV,Via Vivaio,45.4675633,9.2045413,130,120,0.21
5,2010/04/24,BT746ZV,Corso Monforte,45.4667857,9.1990612,130,139,0.44
5,2010/04/24,BT746ZV,Via Cino del Duca,45.4657696,9.199331,90,81,0.12
5,2010/04/24,BT746ZV,Via Borgogna,45.46581,9.1985004,50,54,0.07
5,2010/04/24,BT746ZV,Largo Arturo Toscanini,45.4658486,9.1976273,90,81,0.07
5,2010/04/24,BT746ZV,Corso Europa,45.4636145,9.1958035,90,80,0.29
5,2010/04/24,BT746ZV,Largo dei Bersaglieri,45.4630655,9.194874,50,51,0.1
5,2010/04/24,BT746ZV,Piazza Fontana,45.4629669,9.1949855,90,84,0.01
5,2010/04/24,BT746ZV,Via Larga,45.4625308,9.1938721,90,96,0.1
5,2010/04/24,BT746ZV,Via S. Clemente,45.4630689,9.1936733,130,128,0.07
5,2010/04/24,BT746ZV,Via delle Ore,45.4626727,9.1923497,90,99,0.12
5,2010/04/24,BT746ZV,Via Palazzo Reale,45.4622971,9.1926304,50,42,0.05
6,2010/04/27,BT746ZV,"Via Palazzo Reale, 5, 20122 Milano, Italy",45.4622971,9.1926304,50,18,0
6,2010/04/27,BT746ZV,Via Larga,45.4619937,9.192857,90,90,0.04
6,2010/04/27,BT746ZV,Via Larga,45.4607712,9.1909982,130,132,0.2
6,2010/04/27,BT746ZV,Via Alberico Albricci,45.4605652,9.1908427,130,122,0.03
6,2010/04/27,BT746ZV,Piazza Velasca,45.4597857,9.1897773,130,133,0.12
6,2010/04/27,BT746ZV,Corso di Porta Romana,45.4585082,9.1918751,90,86,0.22
6,2010/04/27,BT746ZV,Via Lentasio,45.4575097,9.1900583,50,40,0.19
6,2010/04/27,BT746ZV,Via Sant'Eufemia,45.4573991,9.187553,90,94,0.2
6,2010/04/27,BT746ZV,Corso Italia,45.4544659,9.1870954,130,134,0.33
6,2010/04/27,BT746ZV,Via S. Luca,45.4547028,9.184081,90,91,0.24
6,2010/04/27,BT746ZV,Via Calatafimi,45.4535518,9.1837515,90,88,0.14
6,2010/04/27,BT746ZV,Via Sambuco,45.4529391,9.1808227,90,80,0.24
6,2010/04/27,BT746ZV,Piazza XXIV Maggio,45.4530464,9.1792373,130,124,0.13
6,2010/04/27,BT746ZV,Viale Gabriele D'Annunzio,45.4540821,9.1759025,90,84,0.32
6,2010/04/27,BT746ZV,Via Gaetano Ronzoni,45.4548095,9.1769525,130,138,0.12
6,2010/04/27,BT746ZV,Via Conca del Naviglio,45.4557544,9.177781,130,135,0.17
6,2010/04/27,BT746ZV,Via Conca del Naviglio,45.4583114,9.178078,130,134,0.29
6,2010/04/27,BT746ZV,Corso Genova,45.458614,9.177585,130,123,0.05
6,2010/04/27,BT746ZV,Via Cesare Correnti,45.4590508,9.1782201,90,83,0.07
6,2010/04/27,BT746ZV,Via Caminadella,45.4595867,9.1776612,50,46,0.07
6,2010/04/27,BT746ZV,Via Orazio,45.4604294,9.1776322,50,44,0.1
6,2010/04/27,BT746ZV,Via Lanzone,45.4604162,9.1778269,90,90,0.01
6,2010/04/27,BT746ZV,Via S. Pio V,45.4617981,9.1782533,50,45,0.18
6,2010/04/27,BT746ZV,Via Lodovico Necchi,45.4631768,9.1770762,90,92,0.19
6,2010/04/27,BT746ZV,Via Santa Valeria,45.4638216,9.1784064,130,134,0.13
6,2010/04/27,BT746ZV,Via Nirone,45.465764,9.178188,130,135,0.22
6,2010/04/27,BT746ZV,Corso Magenta,45.4656605,9.1804013,90,88,0.17
6,2010/04/27,BT746ZV,Via S. Giovanni sul Muro,45.4667863,9.1813366,50,51,0.14
6,2010/04/27,BT746ZV,Vicolo S. Giovanni Sul Muro,45.4664263,9.182204,50,48,0.09
6,2010/04/27,BT746ZV,Via Porlezza,45.4671337,9.182482,50,45,0.09
7,2010/04/28,BT746ZV,"Via Porlezza, 4, 20123 Milano, Italy",45.4671337,9.182482,50,27,0
7,2010/04/28,BT746ZV,Via Manfredo Camperio,45.467221,9.1827853,90,96,0.03
7,2010/04/28,BT746ZV,Via Manfredo Camperio,45.4658439,9.1836584,130,122,0.17
7,2010/04/28,BT746ZV,Via Meravigli,45.4656605,9.1804013,130,134,0.26
7,2010/04/28,BT746ZV,Corso Magenta,45.4659213,9.1756616,130,132,0.38
7,2010/04/28,BT746ZV,Via Giosuè Carducci,45.4678776,9.1768556,130,135,0.24
7,2010/04/28,BT746ZV,Piazzale Luigi Cadorna,45.4679104,9.1773343,90,88,0.04
7,2010/04/28,BT746ZV,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,120,0.05
7,2010/04/28,BT746ZV,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,89,0.09
7,2010/04/28,BT746ZV,Via Giosuè Carducci,45.4614926,9.1734501,90,83,0.78
7,2010/04/28,BT746ZV,Via Edmondo de Amicis,45.4573868,9.1809168,90,84,0.74
7,2010/04/28,BT746ZV,Via Molino delle Armi,45.4560254,9.1873985,50,51,0.53
7,2010/04/28,BT746ZV,Via Santa Sofia,45.4576026,9.193402,90,81,0.51
7,2010/04/28,BT746ZV,Corso di Porta Romana,45.4604349,9.1885149,130,136,0.49
7,2010/04/28,BT746ZV,Piazza Giuseppe Missori,45.4611221,9.1883402,90,86,0.08
7,2010/04/28,BT746ZV,Via Alberico Albricci,45.4606757,9.1908889,130,134,0.2
7,2010/04/28,BT746ZV,Via Larga,45.4628686,9.1950435,90,96,0.41
7,2010/04/28,BT746ZV,Via Verziere,45.4629282,9.1954673,50,59,0.03
8,2010/05/05,BT746ZV,"Via Verziere, 2, 20122 Milano, Italy",45.4629282,9.1954673,50,44,0
8,2010/05/05,BT746ZV,Via Carlo Giuseppe Merlo,45.4629272,9.1970411,50,55,0.12
8,2010/05/05,BT746ZV,Corso di Porta Vittoria,45.4622635,9.2032236,90,88,0.51
8,2010/05/05,BT746ZV,Via Podgora,45.4610964,9.2034608,90,98,0.13
8,2010/05/05,BT746ZV,Via Enrico Besana,45.4600177,9.2063958,130,136,0.26
8,2010/05/05,BT746ZV,Viale Regina Margherita,45.4574338,9.2044867,130,129,0.32
8,2010/05/05,BT746ZV,Viale Emilio Caldara,45.4524748,9.2018663,90,91,0.59
8,2010/05/05,BT746ZV,Viale Angelo Filippetti,45.452045,9.1965272,90,82,0.44
8,2010/05/05,BT746ZV,Viale Beatrice D'Este,45.4523839,9.1867533,90,83,0.77
8,2010/05/05,BT746ZV,Viale Gian Galeazzo,45.4524574,9.1859652,50,48,0.06
8,2010/05/05,BT746ZV,Viale Gian Galeazzo,45.4525764,9.1855127,50,40,0.04
8,2010/05/05,BT746ZV,Viale Gian Galeazzo,45.4526136,9.185071,90,96,0.04
8,2010/05/05,BT746ZV,Viale Gian Galeazzo,45.4527397,9.1834603,90,92,0.13
8,2010/05/05,BT746ZV,Viale Gian Galeazzo,45.4527892,9.1828001,50,56,0.05
8,2010/05/05,BT746ZV,Viale Gian Galeazzo,45.4529124,9.1811864,50,59,0.13
8,2010/05/05,BT746ZV,Piazza XXIV Maggio,45.4530464,9.1792373,50,58,0.15
8,2010/05/05,BT746ZV,Viale Gabriele D'Annunzio,45.4540821,9.1759025,50,51,0.32
8,2010/05/05,BT746ZV,Via Gaetano Ronzoni,45.4548095,9.1769525,50,47,0.12
8,2010/05/05,BT746ZV,Via Conca del Naviglio,45.4557544,9.177781,90,88,0.17
8,2010/05/05,BT746ZV,Via Conca del Naviglio,45.4583114,9.178078,90,97,0.29
8,2010/05/05,BT746ZV,Corso Genova,45.458614,9.177585,90,84,0.05
8,2010/05/05,BT746ZV,Via Cesare Correnti,45.4601241,9.1810036,50,53,0.32
8,2010/05/05,BT746ZV,Via Torino,45.4623097,9.1865571,50,47,0.52
9,2010/05/14,BT746ZV,"Via Torino, 23, 20123 Milano, Italy",45.4623097,9.1865571,50,37,0
9,2010/05/14,BT746ZV,Via dell'Unione,45.4637355,9.188277,90,95,0.21
9,2010/05/14,BT746ZV,Piazza del Duomo,45.4647005,9.1885516,50,58,0.14
9,2010/05/14,BT746ZV,Via Giuseppe Mengoni,45.4660339,9.1884904,50,40,0.15
9,2010/05/14,BT746ZV,Via Santa Margherita,45.4669622,9.1893594,90,81,0.12
9,2010/05/14,BT746ZV,Piazza della Scala,45.4674588,9.1900112,50,40,0.07
9,2010/05/14,BT746ZV,Via Alessandro Manzoni,45.4722757,9.1952014,90,85,0.67
9,2010/05/14,BT746ZV,Via Fatebenefratelli,45.4729602,9.1879209,90,83,0.59
9,2010/05/14,BT746ZV,Via Pontaccio,45.4720908,9.1839051,50,57,0.33
9,2010/05/14,BT746ZV,Via Mercato,45.4715648,9.1840585,50,56,0.06
0,2014/12/02,EN680RY,"Via S. Calimero, 9, 20122 Milano, Italy",45.4573588,9.1925813,50,26,0
0,2014/12/02,EN680RY,Via S. Calimero,45.4576026,9.193402,50,53,0.07
0,2014/12/02,EN680RY,Via Francesco Sforza,45.4632066,9.1987455,90,94,0.75
0,2014/12/02,EN680RY,Via Uberto Visconti di Modrone,45.4669948,9.2005457,130,125,0.46
0,2014/12/02,EN680RY,Corso Monforte,45.4668071,9.1977978,90,86,0.22
0,2014/12/02,EN680RY,Corso Giacomo Matteotti,45.4669519,9.1937582,130,121,0.32
0,2014/12/02,EN680RY,Piazza Filippo Meda,45.4667327,9.1928391,90,98,0.08
0,2014/12/02,EN680RY,Via S. Paolo,45.4654893,9.1936174,130,136,0.15
0,2014/12/02,EN680RY,Via Agnello,45.4661243,9.1916334,90,98,0.2
0,2014/12/02,EN680RY,Via Ragazzi del '99,45.4658637,9.1912943,50,53,0.04
1,2014/12/05,EN680RY,"Via S. Raffaele, 3, 20121 Milano, Italy",45.4658637,9.1912943,50,32,0
1,2014/12/05,EN680RY,Via Agnello,45.4661243,9.1916334,50,42,0.04
1,2014/12/05,EN680RY,Via Ulrico Hoepli,45.4666313,9.192872,50,49,0.14
1,2014/12/05,EN680RY,Via S. Paolo,45.4667327,9.1928391,90,88,0.01
1,2014/12/05,EN680RY,Piazza Filippo Meda,45.4669519,9.1937582,130,132,0.08
1,2014/12/05,EN680RY,Corso Giacomo Matteotti,45.466919,9.1951704,90,89,0.11
1,2014/12/05,EN680RY,Via S. Pietro All'Orto,45.4678696,9.1948085,90,90,0.11
1,2014/12/05,EN680RY,Via Pietro Verri,45.4681748,9.1953271,90,99,0.05
1,2014/12/05,EN680RY,Via Sant'Andrea,45.4697956,9.1982061,90,80,0.29
1,2014/12/05,EN680RY,Via Senato,45.4722757,9.1952014,130,129,0.36
1,2014/12/05,EN680RY,Via Fatebenefratelli,45.4729602,9.1879209,130,122,0.59
1,2014/12/05,EN680RY,Via Pontaccio,45.4720908,9.1839051,90,95,0.33
1,2014/12/05,EN680RY,Via Tivoli,45.4717748,9.182273,50,47,0.13
1,2014/12/05,EN680RY,Foro Buonaparte,45.4684627,9.1825364,50,50,0.41
1,2014/12/05,EN680RY,Largo Cairoli,45.4679386,9.1781434,90,92,0.39
1,2014/12/05,EN680RY,Piazzale Luigi Cadorna,45.4682641,9.1775069,90,97,0.06
1,2014/12/05,EN680RY,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,58,0.09
1,2014/12/05,EN680RY,Via Giosuè Carducci,45.4659213,9.1756616,90,84,0.25
1,2014/12/05,EN680RY,Corso Magenta,45.4659409,9.1775947,130,127,0.15
1,2014/12/05,EN680RY,Corso Magenta,45.4656351,9.1806047,90,84,0.24
1,2014/12/05,EN680RY,Via Santa Maria alla Porta,45.4649551,9.1817299,130,128,0.12
1,2014/12/05,EN680RY,Via Borromei,45.463608,9.1822479,130,136,0.16
1,2014/12/05,EN680RY,Piazza Borromeo,45.4633186,9.1831021,130,124,0.1
1,2014/12/05,EN680RY,Via Santa Maria Podone,45.4635676,9.1838367,130,120,0.07
1,2014/12/05,EN680RY,Via Bocchetto,45.4641318,9.1845354,130,139,0.08
1,2014/12/05,EN680RY,Via Moneta,45.4636607,9.1854812,130,124,0.09
1,2014/12/05,EN680RY,Via dell'Ambrosiana,45.4629881,9.1846877,90,98,0.1
1,2014/12/05,EN680RY,Via Zecca Vecchia,45.4625386,9.1844747,130,135,0.05
1,2014/12/05,EN680RY,Via Fosse Ardeatine,45.4624357,9.1853463,130,139,0.07
1,2014/12/05,EN680RY,Piazza S. Sepolcro,45.4628651,9.1855118,90,94,0.05
1,2014/12/05,EN680RY,Via Cardinal Federico,45.4628813,9.185535,50,58,0.0
2,2014/12/06,EN680RY,"Via Cardinal Federico, 7, 20123 Milano, Italy",45.4628813,9.185535,50,1,0
2,2014/12/06,EN680RY,Via delle Asole,45.4631899,9.1859768,50,47,0.05
2,2014/12/06,EN680RY,Via delle Asole,45.4625928,9.1868609,50,57,0.1
2,2014/12/06,EN680RY,Via Torino,45.4602448,9.1813183,50,40,0.53
2,2014/12/06,EN680RY,Via Cesare Correnti,45.4587903,9.1778164,90,99,0.32
2,2014/12/06,EN680RY,Corso Genova,45.4581321,9.1768767,130,139,0.1
2,2014/12/06,EN680RY,Via Giovanni Battista Torti,45.4577733,9.1774303,90,85,0.06
2,2014/12/06,EN680RY,Via Conca del Naviglio,45.4575858,9.1773679,130,135,0.02
2,2014/12/06,EN680RY,Via Conca del Naviglio,45.4574067,9.1773326,90,82,0.02
2,2014/12/06,EN680RY,Via Edmondo De Amicis,45.4585777,9.1782171,50,54,0.16
2,2014/12/06,EN680RY,Via Edmondo de Amicis,45.4573868,9.1809168,50,48,0.25
2,2014/12/06,EN680RY,Via Molino delle Armi,45.4560254,9.1873985,50,59,0.53
2,2014/12/06,EN680RY,Via Santa Sofia,45.4576026,9.193402,90,85,0.51
2,2014/12/06,EN680RY,Via Francesco Sforza,45.4632066,9.1987455,90,89,0.75
2,2014/12/06,EN680RY,Largo Augusto,45.4635328,9.1974201,130,133,0.11
2,2014/12/06,EN680RY,Via Durini,45.465605,9.1981691,90,83,0.24
2,2014/12/06,EN680RY,Corso Europa,45.4645134,9.1966393,50,53,0.2
2,2014/12/06,EN680RY,Largo Corsia dei Servi,45.4643512,9.1955137,50,40,0.15
3,2014/12/11,EN680RY,"Galleria del Corso, 3, 20122 Milano, Italy",45.4643512,9.1955137,50,48,0
3,2014/12/11,EN680RY,Largo Corsia dei Servi,45.4643512,9.1955137,50,47,0.0
4,2014/12/13,EN680RY,"Galleria del Corso, 3, 20122 Milano, Italy",45.4643258,9.1955017,50,31,0
4,2014/12/13,EN680RY,Corso Europa,45.4630655,9.194874,50,52,0.19
4,2014/12/13,EN680RY,Piazza Fontana,45.4629669,9.1949855,50,58,0.01
4,2014/12/13,EN680RY,Via Verziere,45.4629272,9.1970411,50,55,0.17
4,2014/12/13,EN680RY,Corso di Porta Vittoria,45.4623757,9.1979677,90,86,0.1
4,2014/12/13,EN680RY,Via Francesco Sforza,45.4632066,9.1987455,130,138,0.11
4,2014/12/13,EN680RY,Via Uberto Visconti di Modrone,45.4669948,9.2005457,130,136,0.46
4,2014/12/13,EN680RY,Corso Monforte,45.4668071,9.1977978,130,138,0.22
4,2014/12/13,EN680RY,Corso Giacomo Matteotti,45.4669519,9.1937582,130,123,0.32
4,2014/12/13,EN680RY,Piazza Filippo Meda,45.4667327,9.1928391,90,91,0.08
4,2014/12/13,EN680RY,Via S. Paolo,45.4654893,9.1936174,50,42,0.15
4,2014/12/13,EN680RY,Via Agnello,45.4661243,9.1916334,50,46,0.2
4,2014/12/13,EN680RY,Via Ragazzi del '99,45.4658637,9.1912943,50,54,0.04
5,2014/12/21,EN680RY,"Via S. Raffaele, 3, 20121 Milano, Italy",45.4658637,9.1912943,50,18,0
5,2014/12/21,EN680RY,Via Agnello,45.4661243,9.1916334,50,49,0.04
5,2014/12/21,EN680RY,Via Ulrico Hoepli,45.4666313,9.192872,50,52,0.14
5,2014/12/21,EN680RY,Via S. Paolo,45.4667327,9.1928391,90,97,0.01
5,2014/12/21,EN680RY,Piazza Filippo Meda,45.4669519,9.1937582,90,82,0.08
5,2014/12/21,EN680RY,Corso Giacomo Matteotti,45.466919,9.1951704,90,83,0.11
5,2014/12/21,EN680RY,Via S. Pietro All'Orto,45.4678696,9.1948085,130,121,0.11
5,2014/12/21,EN680RY,Via Pietro Verri,45.4681748,9.1953271,90,89,0.05
5,2014/12/21,EN680RY,Via Sant'Andrea,45.4697956,9.1982061,90,95,0.29
5,2014/12/21,EN680RY,Via Senato,45.4722757,9.1952014,50,56,0.36
5,2014/12/21,EN680RY,Via Fatebenefratelli,45.4729602,9.1879209,90,84,0.59
5,2014/12/21,EN680RY,Via Pontaccio,45.4720908,9.1839051,130,120,0.33
5,2014/12/21,EN680RY,Via Tivoli,45.4717748,9.182273,130,133,0.13
5,2014/12/21,EN680RY,Foro Buonaparte,45.4684627,9.1825364,130,122,0.41
5,2014/12/21,EN680RY,Largo Cairoli,45.4679386,9.1781434,130,134,0.39
5,2014/12/21,EN680RY,Piazzale Luigi Cadorna,45.4682641,9.1775069,90,94,0.06
5,2014/12/21,EN680RY,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,99,0.09
5,2014/12/21,EN680RY,Via Giosuè Carducci,45.4614926,9.1734501,50,40,0.78
5,2014/12/21,EN680RY,Via Edmondo de Amicis,45.4574752,9.1806572,50,55,0.72
6,2014/12/22,EN680RY,"Corso di Porta Ticinese, 39, 20123 Milano, Italy",45.4574504,9.1807155,50,19,0
6,2014/12/22,EN680RY,Corso di Porta Ticinese,45.4573868,9.1809168,90,87,0.02
6,2014/12/22,EN680RY,Via Molino delle Armi,45.4560254,9.1873985,90,93,0.53
6,2014/12/22,EN680RY,Via Santa Sofia,45.4576026,9.193402,130,123,0.51
6,2014/12/22,EN680RY,Via Francesco Sforza,45.4632066,9.1987455,130,123,0.75
6,2014/12/22,EN680RY,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,96,0.46
6,2014/12/22,EN680RY,Corso Monforte,45.4668071,9.1977978,50,59,0.22
6,2014/12/22,EN680RY,Corso Giacomo Matteotti,45.4668949,9.1957932,50,57,0.16
7,2014/12/26,EN680RY,"Corso Giacomo Matteotti, 7, 20121 Milano, Italy",45.4668949,9.1957932,50,0,0
7,2014/12/26,EN680RY,Corso Giacomo Matteotti,45.4668071,9.1977978,50,46,0.16
7,2014/12/26,EN680RY,Corso Venezia,45.4687976,9.1992396,50,46,0.25
7,2014/12/26,EN680RY,Via Senato,45.4722757,9.1952014,90,95,0.5
7,2014/12/26,EN680RY,Via Fatebenefratelli,45.4728242,9.1927768,90,86,0.2
7,2014/12/26,EN680RY,Via dei Giardini,45.4702798,9.1920202,90,89,0.3
7,2014/12/26,EN680RY,Via Monte di Pietà,45.4691786,9.1882506,130,126,0.33
7,2014/12/26,EN680RY,Via Brera,45.4706075,9.1876719,130,122,0.17
7,2014/12/26,EN680RY,Via del Carmine,45.4703703,9.1855051,90,98,0.19
7,2014/12/26,EN680RY,Piazza del Carmine,45.4703669,9.1854699,50,54,0.0
8,2015/01/01,EN680RY,"Piazza del Carmine, 2, 20121 Milano, Italy",45.470253,9.1847821,50,28,0
8,2015/01/01,EN680RY,Via Arco,45.4720908,9.1839051,50,53,0.22
8,2015/01/01,EN680RY,Via Tivoli,45.4717748,9.182273,50,41,0.13
8,2015/01/01,EN680RY,Foro Buonaparte,45.4684627,9.1825364,50,55,0.41
8,2015/01/01,EN680RY,Via Manfredo Camperio,45.4670663,9.1828814,50,52,0.24
9,2015/01/03,EN680RY,"Via Manfredo Camperio, 12, 20123 Milano, Italy",45.4670663,9.1828814,50,17,0
9,2015/01/03,EN680RY,Via Giorgio Giulini,45.4658439,9.1836584,90,83,0.15
9,2015/01/03,EN680RY,Via Meravigli,45.4656605,9.1804013,50,53,0.26
9,2015/01/03,EN680RY,Corso Magenta,45.4659213,9.1756616,50,42,0.38
9,2015/01/03,EN680RY,Via Giosuè Carducci,45.4678776,9.1768556,50,47,0.24
9,2015/01/03,EN680RY,Piazzale Luigi Cadorna,45.4679104,9.1773343,50,53,0.04
9,2015/01/03,EN680RY,Piazzale Luigi Cadorna,45.4682641,9.1775069,90,85,0.05
9,2015/01/03,EN680RY,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,51,0.09
9,2015/01/03,EN680RY,Via Giosuè Carducci,45.4614926,9.1734501,90,90,0.78
9,2015/01/03,EN680RY,Via Edmondo de Amicis,45.4573868,9.1809168,130,126,0.74
9,2015/01/03,EN680RY,Via Molino delle Armi,45.4560254,9.1873985,130,126,0.53
9,2015/01/03,EN680RY,Via Santa Sofia,45.4576026,9.193402,130,133,0.51
9,2015/01/03,EN680RY,Corso di Porta Romana,45.4604349,9.1885149,130,139,0.49
9,2015/01/03,EN680RY,Piazza Giuseppe Missori,45.4611221,9.1883402,130,138,0.08
9,2015/01/03,EN680RY,Via Alberico Albricci,45.4606757,9.1908889,90,93,0.2
9,2015/01/03,EN680RY,Via Larga,45.4628686,9.1950435,50,57,0.41
9,2015/01/03,EN680RY,Via Verziere,45.4629282,9.1954673,50,58,0.03
0,2010/03/22,BT746ZV,"Via Spadari, 9, 20123 Milano, Italy",45.4635764,9.1870511,50,20,0
0,2010/03/22,BT746ZV,Via Victor Hugo,45.4640197,9.1865334,90,95,0.06
