Id_Itinerario,Data_It,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
8,2010/04/26,BT746ZV,Via Verziere,45.4629272,9.1970411,50,59,0.16
8,2010/04/26,BT746ZV,Largo Augusto,45.4631924,9.1976719,50,41,0.06
9,2010/05/05,BT746ZV,"Largo Augusto, 10, 20122 Milano, Italy",45.4631924,9.1976719,50,39,0
9,2010/05/05,BT746ZV,Largo Augusto,45.4634153,9.1979222,90,81,0.03
9,2010/05/05,BT746ZV,Largo Augusto,45.4631785,9.1971317,130,128,0.09
9,2010/05/05,BT746ZV,Via Verziere,45.4629669,9.1949855,130,129,0.17
9,2010/05/05,BT746ZV,Via Larga,45.4610363,9.191479,90,92,0.35
9,2010/05/05,BT746ZV,Via Flavio Baracchini,45.4613188,9.191134,50,59,0.04
0,2014/12/01,EN680RY,"Via Alberico Albricci, 3, 20122 Milano, Italy",45.4610617,9.1894791,50,5,0
0,2014/12/01,EN680RY,Via Maurizio Gonzaga,45.4613035,9.1887147,50,47,0.07
0,2014/12/01,EN680RY,Via Maurizio Gonzaga,45.4620303,9.1897553,90,86,0.12
0,2014/12/01,EN680RY,Via Guglielmo Marconi,45.4632419,9.1899345,50,52,0.2
0,2014/12/01,EN680RY,Via Dogana,45.4633101,9.1885159,50,52,0.11
1,2014/12/06,EN680RY,"Via Giuseppe Mazzini, 4, 20123 Milano, Italy",45.4633101,9.1885159,50,8,0
1,2014/12/06,EN680RY,Via Cappellari,45.4632419,9.1899345,90,81,0.11
1,2014/12/06,EN680RY,Via Guglielmo Marconi,45.4627078,9.1899317,130,134,0.06
1,2014/12/06,EN680RY,Via Maurizio Gonzaga,45.4612105,9.1884206,90,85,0.23
1,2014/12/06,EN680RY,Via Giuseppe Mazzini,45.4611221,9.1883402,90,89,0.01
1,2014/12/06,EN680RY,Piazza Giuseppe Missori,45.4604349,9.1885149,90,82,0.08
1,2014/12/06,EN680RY,Corso di Porta Romana,45.4576026,9.193402,50,43,0.49
1,2014/12/06,EN680RY,Via Francesco Sforza,45.4632066,9.1987455,90,92,0.75
1,2014/12/06,EN680RY,Via Uberto Visconti di Modrone,45.4669948,9.2005457,50,55,0.46
1,2014/12/06,EN680RY,Corso Monforte,45.4668071,9.1977978,90,97,0.22
1,2014/12/06,EN680RY,Corso Giacomo Matteotti,45.4669519,9.1937582,50,40,0.32
1,2014/12/06,EN680RY,Piazza Filippo Meda,45.4669161,9.193467,50,55,0.02
2,2014/12/15,EN680RY,"Corso Giacomo Matteotti, 4, 20121 Milano, Italy",45.4669161,9.193467,50,33,0
2,2014/12/15,EN680RY,Via Pietro Verri,45.4669519,9.1937582,90,88,0.02
2,2014/12/15,EN680RY,Corso Giacomo Matteotti,45.4668071,9.1977978,50,43,0.32
2,2014/12/15,EN680RY,Corso Venezia,45.4706215,9.2010583,50,53,0.5
2,2014/12/15,EN680RY,Via Gabrio Serbelloni,45.4690904,9.2021458,50,47,0.19
2,2014/12/15,EN680RY,Via Mozart,45.4693869,9.2039449,50,53,0.14
2,2014/12/15,EN680RY,Via Vivaio,45.4675633,9.2045413,90,96,0.21
2,2014/12/15,EN680RY,Corso Monforte,45.4667857,9.1990612,130,134,0.44
2,2014/12/15,EN680RY,Via Cino del Duca,45.4657696,9.199331,90,92,0.12
2,2014/12/15,EN680RY,Via Borgogna,45.46581,9.1985004,130,125,0.07
2,2014/12/15,EN680RY,Largo Arturo Toscanini,45.4658486,9.1976273,90,89,0.07
2,2014/12/15,EN680RY,Corso Europa,45.4636145,9.1958035,130,126,0.29
2,2014/12/15,EN680RY,Largo dei Bersaglieri,45.4630655,9.194874,90,92,0.1
2,2014/12/15,EN680RY,Piazza Fontana,45.4629669,9.1949855,90,85,0.01
2,2014/12/15,EN680RY,Via Larga,45.4625308,9.1938721,50,45,0.1
2,2014/12/15,EN680RY,Via S. Clemente,45.4630689,9.1936733,90,97,0.07
2,2014/12/15,EN680RY,Via delle Ore,45.4626727,9.1923497,50,58,0.12
2,2014/12/15,EN680RY,Via Palazzo Reale,45.4622971,9.1926304,50,47,0.05
3,2014/12/18,EN680RY,"Via Palazzo Reale, 5, 20122 Milano, Italy",45.4622971,9.1926304,50,21,0
3,2014/12/18,EN680RY,Via Larga,45.4619937,9.192857,90,85,0.04
3,2014/12/18,EN680RY,Via Larga,45.4607712,9.1909982,90,89,0.2
3,2014/12/18,EN680RY,Via Alberico Albricci,45.4605652,9.1908427,130,129,0.03
3,2014/12/18,EN680RY,Piazza Velasca,45.4597857,9.1897773,130,127,0.12
3,2014/12/18,EN680RY,Corso di Porta Romana,45.4585082,9.1918751,130,139,0.22
3,2014/12/18,EN680RY,Via Lentasio,45.4575097,9.1900583,130,133,0.19
3,2014/12/18,EN680RY,Via Sant'Eufemia,45.4573991,9.187553,130,128,0.2
3,2014/12/18,EN680RY,Corso Italia,45.4570096,9.1875003,90,83,0.04
3,2014/12/18,EN680RY,Via Crocefisso,45.457197,9.1844287,130,130,0.24
3,2014/12/18,EN680RY,Via della Chiusa,45.4587773,9.1846379,130,136,0.18
3,2014/12/18,EN680RY,Via Olmetto,45.4601392,9.1863898,90,86,0.21
3,2014/12/18,EN680RY,Via Amedei,45.4607018,9.1863452,90,85,0.06
3,2014/12/18,EN680RY,Piazza Sant'Alessandro,45.4612204,9.1864281,50,53,0.06
3,2014/12/18,EN680RY,Via Lupetta,45.4617521,9.186537,90,85,0.06
3,2014/12/18,EN680RY,Via degli Arcimboldi,45.4620434,9.1874254,130,128,0.08
3,2014/12/18,EN680RY,Via dell'Unione,45.4614195,9.1877434,90,87,0.07
3,2014/12/18,EN680RY,Piazza Giuseppe Missori,45.4609126,9.1880738,50,43,0.06
4,2014/12/21,EN680RY,"Piazza Giuseppe Missori, Milano, Italy",45.4609126,9.1880738,50,22,0
4,2014/12/21,EN680RY,Via Zebedia,45.460489,9.1882838,50,46,0.05
4,2014/12/21,EN680RY,Corso Italia,45.4560254,9.1873985,50,43,0.5
4,2014/12/21,EN680RY,Via Santa Sofia,45.4576026,9.193402,90,91,0.51
4,2014/12/21,EN680RY,Via Francesco Sforza,45.4632066,9.1987455,130,138,0.75
4,2014/12/21,EN680RY,Via Uberto Visconti di Modrone,45.4669948,9.2005457,130,133,0.46
4,2014/12/21,EN680RY,Via S. Damiano,45.4687976,9.1992396,90,83,0.23
4,2014/12/21,EN680RY,Corso Venezia,45.467718,9.1983271,50,52,0.14
5,2014/12/30,EN680RY,"Corso Venezia, 11, 20121 Milano, Italy",45.467718,9.1983271,50,35,0
5,2014/12/30,EN680RY,Via della Spiga,45.4706215,9.2010583,50,58,0.39
5,2014/12/30,EN680RY,Via Gabrio Serbelloni,45.4690904,9.2021458,90,92,0.19
5,2014/12/30,EN680RY,Via Mozart,45.4693869,9.2039449,130,121,0.14
5,2014/12/30,EN680RY,Via Vivaio,45.4675633,9.2045413,130,134,0.21
5,2014/12/30,EN680RY,Corso Monforte,45.4667857,9.1990612,130,130,0.44
5,2014/12/30,EN680RY,Via Cino del Duca,45.4657696,9.199331,90,83,0.12
5,2014/12/30,EN680RY,Via Borgogna,45.46581,9.1985004,130,128,0.07
5,2014/12/30,EN680RY,Largo Arturo Toscanini,45.4658486,9.1976273,90,81,0.07
5,2014/12/30,EN680RY,Corso Europa,45.4641662,9.196308,50,57,0.22
6,2015/01/10,EN680RY,"Corso Europa, 9, 20122 Milano, Italy",45.4641662,9.196308,50,24,0
6,2015/01/10,EN680RY,Via Felice Cavallotti,45.463969,9.1961198,50,58,0.03
6,2015/01/10,EN680RY,Via Felice Cavallotti,45.4631785,9.1971317,90,99,0.16
6,2015/01/10,EN680RY,Largo Augusto,45.4623757,9.1979677,90,94,0.12
6,2015/01/10,EN680RY,Via Francesco Sforza,45.4632066,9.1987455,50,58,0.11
6,2015/01/10,EN680RY,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,92,0.46
6,2015/01/10,EN680RY,Via S. Damiano,45.4687976,9.1992396,50,44,0.23
6,2015/01/10,EN680RY,Corso Venezia,45.467718,9.1983271,50,47,0.14
7,2015/01/16,EN680RY,"Corso Venezia, 11, 20121 Milano, Italy",45.467718,9.1983271,50,27,0
7,2015/01/16,EN680RY,Via della Spiga,45.4706215,9.2010583,90,83,0.39
7,2015/01/16,EN680RY,Via Gabrio Serbelloni,45.4690904,9.2021458,90,80,0.19
7,2015/01/16,EN680RY,Via Mozart,45.4693869,9.2039449,130,134,0.14
7,2015/01/16,EN680RY,Via Vivaio,45.4675633,9.2045413,90,87,0.21
7,2015/01/16,EN680RY,Corso Monforte,45.4667857,9.1990612,130,126,0.44
7,2015/01/16,EN680RY,Via Cino del Duca,45.4657696,9.199331,90,91,0.12
7,2015/01/16,EN680RY,Via Borgogna,45.46581,9.1985004,130,124,0.07
7,2015/01/16,EN680RY,Largo Arturo Toscanini,45.4658486,9.1976273,90,95,0.07
7,2015/01/16,EN680RY,Corso Europa,45.4636145,9.1958035,130,138,0.29
7,2015/01/16,EN680RY,Largo dei Bersaglieri,45.4630655,9.194874,90,98,0.1
7,2015/01/16,EN680RY,Piazza Fontana,45.4629669,9.1949855,130,121,0.01
7,2015/01/16,EN680RY,Via Larga,45.4625308,9.1938721,130,130,0.1
7,2015/01/16,EN680RY,Via S. Clemente,45.4630689,9.1936733,130,129,0.07
7,2015/01/16,EN680RY,Via delle Ore,45.4626727,9.1923497,90,86,0.12
7,2015/01/16,EN680RY,Via Palazzo Reale,45.4622971,9.1926304,50,48,0.05
8,2015/01/19,EN680RY,"Via Palazzo Reale, 5, 20122 Milano, Italy",45.4622971,9.1926304,50,45,0
8,2015/01/19,EN680RY,Via Larga,45.4619937,9.192857,90,80,0.04
8,2015/01/19,EN680RY,Via Larga,45.4607712,9.1909982,50,44,0.2
8,2015/01/19,EN680RY,Via Alberico Albricci,45.4605652,9.1908427,90,82,0.03
8,2015/01/19,EN680RY,Piazza Velasca,45.4597857,9.1897773,90,88,0.12
8,2015/01/19,EN680RY,Corso di Porta Romana,45.4576026,9.193402,50,41,0.37
8,2015/01/19,EN680RY,Via Francesco Sforza,45.4632066,9.1987455,90,87,0.75
8,2015/01/19,EN680RY,Via Uberto Visconti di Modrone,45.4669948,9.2005457,130,137,0.46
8,2015/01/19,EN680RY,Corso Monforte,45.4668071,9.1977978,90,86,0.22
8,2015/01/19,EN680RY,Corso Giacomo Matteotti,45.4669519,9.1937582,50,50,0.32
8,2015/01/19,EN680RY,Piazza Filippo Meda,45.4669161,9.193467,50,58,0.02
9,2015/01/22,EN680RY,"Corso Giacomo Matteotti, 4, 20121 Milano, Italy",45.4669161,9.193467,50,13,0
9,2015/01/22,EN680RY,Via Pietro Verri,45.4669519,9.1937582,90,91,0.02
9,2015/01/22,EN680RY,Corso Giacomo Matteotti,45.4668071,9.1977978,50,53,0.32
9,2015/01/22,EN680RY,Corso Venezia,45.4706215,9.2010583,50,54,0.5
9,2015/01/22,EN680RY,Via Gabrio Serbelloni,45.4701835,9.201619,50,59,0.07
9,2015/01/22,EN680RY,Via Cappuccini,45.4706187,9.2053914,90,96,0.3
9,2015/01/22,EN680RY,Viale Luigi Majno,45.4679042,9.2057157,50,59,0.3
9,2015/01/22,EN680RY,Viale Bianca Maria,45.4626628,9.2065323,90,97,0.59
9,2015/01/22,EN680RY,Piazza Cinque Giornate,45.461855,9.206676,50,53,0.09
9,2015/01/22,EN680RY,Viale Regina Margherita,45.4574338,9.2044867,50,44,0.53
9,2015/01/22,EN680RY,Viale Emilio Caldara,45.4524748,9.2018663,50,51,0.59
9,2015/01/22,EN680RY,Corso di Porta Romana,45.4585082,9.1918751,90,94,1.03
9,2015/01/22,EN680RY,Via Lentasio,45.4575097,9.1900583,130,138,0.19
9,2015/01/22,EN680RY,Via Sant'Eufemia,45.4573991,9.187553,90,92,0.2
9,2015/01/22,EN680RY,Corso Italia,45.4560254,9.1873985,50,49,0.15
9,2015/01/22,EN680RY,Via Santa Sofia,45.4573489,9.1925222,50,48,0.43
0,2003/12/30,ES277WW,"Via Fiori Chiari, 8, 20121 Milano, Italy",45.4723183,9.1875511,50,29,0
0,2003/12/30,ES277WW,Via Borgonuovo,45.4726672,9.1895912,50,50,0.16
0,2003/12/30,ES277WW,Via Borgonuovo,45.473149,9.1895697,50,48,0.05
0,2003/12/30,ES277WW,Via Fatebenefratelli,45.4729602,9.1879209,90,85,0.13
0,2003/12/30,ES277WW,Via Pontaccio,45.4720908,9.1839051,90,81,0.33
0,2003/12/30,ES277WW,Via Mercato,45.4701887,9.1848271,50,47,0.23
0,2003/12/30,ES277WW,Via Ponte Vetero,45.4689505,9.1853539,50,58,0.14
0,2003/12/30,ES277WW,Via dell'Orso,45.4690786,9.186877,50,49,0.12
1,2004/01/05,ES277WW,"Via dell'Orso, 7, 20121 Milano, Italy",45.4690786,9.186877,50,7,0
1,2004/01/05,ES277WW,Via Ciovasso,45.4691786,9.1882506,50,57,0.11
1,2004/01/05,ES277WW,Via Giuseppe Verdi,45.4674588,9.1900112,90,92,0.24
1,2004/01/05,ES277WW,Via Alessandro Manzoni,45.4697657,9.1924709,50,55,0.32
1,2004/01/05,ES277WW,Via Bigli,45.4676971,9.1945357,50,52,0.29
1,2004/01/05,ES277WW,Via Pietro Verri,45.4681748,9.1953271,50,51,0.08
1,2004/01/05,ES277WW,Via Monte Napoleone,45.4690022,9.1943926,50,49,0.12
1,2004/01/05,ES277WW,Via Gesù,45.4693857,9.1950161,50,54,0.07
2,2004/01/08,ES277WW,"Via Gesù, 6, 20121 Milano, Italy",45.4693857,9.1950161,50,8,0
2,2004/01/08,ES277WW,Via della Spiga,45.470363,9.1966091,50,59,0.17
2,2004/01/08,ES277WW,Via della Spiga,45.4708146,9.1960759,50,46,0.07
2,2004/01/08,ES277WW,Via Santo Spirito,45.4694179,9.1938481,90,89,0.23
2,2004/01/08,ES277WW,Via Monte Napoleone,45.4700351,9.1927897,130,124,0.11
2,2004/01/08,ES277WW,Via Alessandro Manzoni,45.4723891,9.1953639,130,135,0.33
2,2004/01/08,ES277WW,Via Palestro,45.4718413,9.2024356,90,94,0.61
2,2004/01/08,ES277WW,Corso Venezia,45.4706215,9.2010583,130,135,0.17
2,2004/01/08,ES277WW,Via Gabrio Serbelloni,45.4690904,9.2021458,130,137,0.19
2,2004/01/08,ES277WW,Via Mozart,45.4693869,9.2039449,130,136,0.14
2,2004/01/08,ES277WW,Via Vivaio,45.4675633,9.2045413,90,95,0.21
2,2004/01/08,ES277WW,Corso Monforte,45.4667857,9.1990612,130,137,0.44
2,2004/01/08,ES277WW,Via Cino del Duca,45.4657696,9.199331,130,132,0.12
2,2004/01/08,ES277WW,Via Borgogna,45.46581,9.1985004,90,94,0.07
2,2004/01/08,ES277WW,Largo Arturo Toscanini,45.4658486,9.1976273,50,55,0.07
2,2004/01/08,ES277WW,Corso Europa,45.4636145,9.1958035,90,83,0.29
2,2004/01/08,ES277WW,Largo dei Bersaglieri,45.4630655,9.194874,90,94,0.1
2,2004/01/08,ES277WW,Piazza Fontana,45.4635019,9.1941136,130,133,0.08
2,2004/01/08,ES277WW,Piazza Fontana,45.4634792,9.1936331,90,90,0.05
2,2004/01/08,ES277WW,Piazza Fontana,45.4636995,9.1936153,50,43,0.03
3,2004/01/12,ES277WW,"Piazza del Duomo, 16, 20122 Milano, Italy",45.4636995,9.1936153,50,22,0
3,2004/01/12,ES277WW,Piazza Fontana,45.4634792,9.1936331,50,48,0.03
3,2004/01/12,ES277WW,Via S. Clemente,45.4625308,9.1938721,50,44,0.11
3,2004/01/12,ES277WW,Via Larga,45.4607712,9.1909982,50,45,0.3
3,2004/01/12,ES277WW,Via Alberico Albricci,45.4605652,9.1908427,50,47,0.03
3,2004/01/12,ES277WW,Piazza Velasca,45.4597857,9.1897773,50,40,0.12
3,2004/01/12,ES277WW,Corso di Porta Romana,45.4576026,9.193402,90,85,0.37
3,2004/01/12,ES277WW,Via Francesco Sforza,45.4632066,9.1987455,50,41,0.75
3,2004/01/12,ES277WW,Via Uberto Visconti di Modrone,45.4669948,9.2005457,50,56,0.46
3,2004/01/12,ES277WW,Via S. Damiano,45.4687976,9.1992396,50,55,0.23
3,2004/01/12,ES277WW,Corso Venezia,45.467718,9.1983271,50,42,0.14
4,2004/01/23,ES277WW,"Corso Venezia, 11, 20121 Milano, Italy",45.467718,9.1983271,50,17,0
4,2004/01/23,ES277WW,Via della Spiga,45.4706215,9.2010583,90,86,0.39
4,2004/01/23,ES277WW,Via Gabrio Serbelloni,45.4690904,9.2021458,130,129,0.19
4,2004/01/23,ES277WW,Via Mozart,45.4693869,9.2039449,130,126,0.14
4,2004/01/23,ES277WW,Via Vivaio,45.4675633,9.2045413,90,96,0.21
4,2004/01/23,ES277WW,Corso Monforte,45.4671166,9.2017093,50,52,0.23
5,2004/02/03,ES277WW,"Corso Monforte, 20122 Milano, Italy",45.4671166,9.2017093,50,6,0
5,2004/02/03,ES277WW,Via S. Damiano,45.4669948,9.2005457,50,41,0.09
